propertyCode;properties.name;properties.name_distancia
98671141;Escola Joan Triadú;268.4524454877639
105441019;Escola Pau Casals-Gràcia;121.94533969643572
105740318;Escola Rius i Taulet;217.52928310079236
103918793;Escola Pau Casals-Gràcia;128.23620529251863
105888511;Escola La Sedeta;126.2903320674186
105800118;Escola La Salle Gràcia;115.9316426855213
105163193;Escola La Sedeta;20.627646953208444
105925673;Escola Pau Casals-Gràcia;181.55983751484897
105078705;Escola Rius i Taulet;172.55863871273766
104379125;Acis;188.43163116964953
106019322;Vedruna Gràcia Barcelona;163.16360240428702
105022261;acidH;296.84868872251866
105587156;Sant Josep Teresianes;88.74641038593991
104686445;Virolai Petit;200.715615065799
104972760;Escola Pia Balmes;284.37386352848324
103495724;Escola Nou Patufet;119.72103370607475
103814071;Escola Nou Patufet;68.47350980328856
105325016;Escola Nou Patufet;154.49026984295116
105513892;La Farigola de Vallcarca;176.3916505334536
103495716;Escola Patronat Domenech;166.9202336339079
103813798;St. Nicholas School;172.18818052405197
105325552;St. Nicholas School;339.22269791108164
105911386;acidH;269.61107048324897
105302753;Escola La Salle Gràcia;257.65821103405636
106007313;Francesc Pejoan;196.2591810934724
105065717;acidH;210.1640149898234
105036496;Escola l'Univers;123.87683360731047
105044414;Escola l'Univers;15.410093148733756
105776508;acidH;298.12304008803494
105036700;acidH;128.71763389695718
105474228;Escola Súnion;256.18545948802824
105536197;Escola Patronat Domenech;199.1451350957572
103260952;Escola Pau Casals-Gràcia;296.9854841766621
105462759;Escola Patronat Domenech;326.3270261091618
103261238;Escola Pau Casals-Gràcia;296.9854841766621
105351290;Escola Rius i Taulet;242.22709376414988
105401958;Escola Súnion;235.77556094842708
105752804;Escola Patronat Domenech;32.72125720348063
103491447;Escola Pau Casals-Gràcia;296.9854841766621
101667631;Escola La Salle Gràcia;127.8373526095374
101024549;Escola Rius i Taulet;37.52680570036944
102825946;Escola Rius i Taulet;180.38943655295796
103138706;Escola l'Univers;189.10171175116952
101355256;Col·legi Sant Josep;187.5646981350513
101355328;Escola Nou Patufet;276.61509359719565
105659242;acidH;161.56522188708624
105993225;Col·legi Sant Josep;303.5908525076067
105510462;Escola Nou Patufet;231.74347766530957
105244731;Escola Nou Patufet;165.66764375839895
105242529;Escola La Salle Gràcia;257.43628641713684
104945353;acidH;223.45649246984337
105170345;Escola Nou Patufet;193.99570624973165
105224440;Escola Nou Patufet;106.72102380721745
105173358;Escola Nou Patufet;50.66724535093804
105177474;Escola Nou Patufet;193.99570624973165
105167593;Escola Nou Patufet;195.8193168604214
105171452;acidH;42.60432241177037
105403116;Escola Nou Patufet;195.8193168604214
105191888;Escola Nou Patufet;279.4244410309273
104555552;Escola Nou Patufet;201.90647578236408
105173398;acidH;162.80079445699258
105598685;Escola Nou Patufet;195.8193168604214
105154366;Escola Nou Patufet;195.8193168604214
105971518;Escola La Salle Gràcia;237.4450244695904
105938922;Escola Nou Patufet;56.37469188654906
105979430;Virolai Petit;131.27913155768064
105323749;Escola Joan Triadú;49.704505628773376
106005953;Escola Gravi;194.0135852958442
105120505;Sant Antoni Maria Claret;64.50811424046337
105105816;Institut La Sedeta;45.06113883429376
105105447;Sant Josep Teresianes;84.99454918698503
105031142;Institut La Sedeta;189.3094924500774
105200916;Sant Josep Teresianes;134.42658953495564
105103213;Sant Josep Teresianes;13.354334352950042
101160353;Escola Josep Maria Jujol;340.8266762276604
105106094;Institut La Sedeta;189.2640587444061
105336863;Escola Fructuós Gelabert;87.52391083623002
105889826;Sant Josep Teresianes;221.70715664527722
103501828;Escola Gravi;165.44283743615424
105096212;Escola La Sedeta;83.47510114844692
105915165;Sant Josep Teresianes;33.95956989562246
105900378;Francesc Pejoan;184.3260362797215
105208097;L'Obrador del Burot;67.17725208501894
105970743;Acis;294.2789348983874
103131638;acidH;211.32471087916727
104739980;Escola Súnion;172.42607797241587
104154425;Escola 9 Graons;169.92998749293218
105934588;Escola Pau Casals-Gràcia;267.7717048311324
105531992;Escola Patronat Domenech;125.91745638897963
106030169;Escola Rius i Taulet;177.406080182796
105620128;Jesuïtes Gràcia - Kostka;239.45396500786723
104875684;Escola La Salle Gràcia;61.38670968486624
104085706;Col·legi Sant Josep;208.0627873052176
99755126;Escola de les Aigües;145.34025373699998
104677020;Escola Sagrada Família;126.13469406354346
104289976;Institut Teresa Pàmies;136.60729490328873
105664794;Institut Josep Serrat i Bonastre;158.6854990566217
105923194;Jesuïtes Gràcia - Kostka;69.61525102236196
105632252;La Farigola de Vallcarca;232.8876844502125
104139674;Escola Gravi;228.18059795986147
105566228;Col·legi Sant Antoni Maria Claret;56.4265974275195
104687418;acidH;197.8858289172341
105728167;Jesuïtes Gràcia - Kostka;14.190385942890918
105419169;Virolai Petit;110.14611482115697
105366751;Escola Patronat Domenech;309.48390483648444
105585846;St. Nicholas School;320.3857050571145
105600712;Escola Patronat Domenech;234.26163343260117
105788683;Escola Patronat Domenech;132.67768154624355
105873298;Col·legi Sant Josep;129.84600801062064
105874593;Escola Patronat Domenech;256.80819355084884
105339038;Escola Patronat Domenech;110.39959389758606
105813332;Escola Patronat Domenech;241.99986947587388
105519559;Escola Rius i Taulet;171.4380088758677
105668458;Escola Patronat Domenech;112.99313260614898
105407880;Escola Patronat Domenech;178.78315782512846
105473937;acidH;256.82599875156984
105502136;Escola Patronat Domenech;243.95309201628626
105315779;Escola Patronat Domenech;94.42843749071244
105385598;Escola Patronat Domenech;262.73465175051456
105311171;Escola Patronat Domenech;273.5358636284785
105648323;Escola turó del Cargol;201.62551705039624
105516065;Escola Patronat Domenech;54.41975272235567
105660737;acidH;244.94963641857075
103918047;Escola Pau Casals-Gràcia;128.8985094821838
105915996;Virolai Petit;135.5252689476059
105365306;acidH;227.55328999081385
105929354;Escola Patronat Domenech;141.72944089638048
105342826;Escola Patronat Domenech;203.99555330165958
105317881;acidH;282.88802903526226
105308214;acidH;219.8058871442074
105933957;Escola Patronat Domenech;277.78940962356506
84478054;Escola Josep Maria Jujol;200.08317800100735
103822175;Acis;263.66177167407017
105588318;Escola Patronat Domenech;284.42489222270746
105497186;Escola l'Univers;204.04166695699763
105907460;Virolai Petit;283.73214669116345
105907530;Acis;263.1227577934089
105574028;Escola turó del Cargol;146.3817273204585
105369792;Escola Patronat Domenech;239.35672295886664
105327136;Escola Patronat Domenech;218.25855766042096
104226484;Escola Patronat Domenech;52.92159983179637
105360437;acidH;255.46773220451558
104627897;Escola Pau Casals-Gràcia;188.28623252224745
105382019;Escola Patronat Domenech;154.8066947641117
105765825;Jesuïtes Gràcia - Kostka;205.71499625323273
105236370;Sant Josep Teresianes;282.74040887653734
104918305;Sant Josep Teresianes;216.59291421548394
105575680;Vedruna Gràcia Barcelona;48.3152240778823
101391373;Escola Rius i Taulet;134.41546842343413
106013790;Escola Teixidores de Gràcia;184.87234713265988
102916413;Institut Montserrat Roig;81.57304428927502
104710198;Escola 9 Graons;261.3615725997225
103326085;Escola Josep Maria Jujol;279.7735072339212
104310130;Escola Pau Casals-Gràcia;209.257225236458
105847135;Virolai Petit;314.2819844180329
105874181;Virolai Petit;78.71240165900254
105865002;Virolai Petit;323.2283590873263
105987502;Virolai Petit;197.442551645381
105845874;Virolai Petit;120.88437509504635
105865964;Virolai Petit;50.66546366704799
105849016;Escola Pau Casals-Gràcia;327.0902239166524
106016122;Sant Josep Teresianes;119.74885952850444
104714512;Col·legi Sant Josep;230.5919642432977
98227690;Escola turó del Cargol;123.21660786708725
105097186;Escola Teixidores de Gràcia;17.64623657941166
104730311;Escola l'Univers;61.151864206045246
105720298;Escola Josep Maria Jujol;202.605781916773
104027307;Escola Pau Casals-Gràcia;91.3930547819533
105992235;Institut Montserrat Roig;153.46316437091818
84247219;L'Obrador del Burot;129.61374037093137
103841422;Escola 9 Graons;96.690510687311
106042191;Escola Rius i Taulet;176.86749536943006
105804137;Col·legi Sant Josep;34.18314651430812
104593769;Escola Pare Poveda;96.17917842303086
105638342;Escola Rius i Taulet;224.88811120917526
101024393;Escola Rius i Taulet;37.52680570036944
105553476;Escola Rius i Taulet;36.831582843905736
105707550;Col·legi Sant Josep;63.98303493646727
104967308;Escola l'Univers;244.24488286509623
105765706;La Capsa de Colors;128.23400276085673
102280017;Escola Montseny;137.36270873938625
105993411;Escola de les Aigües;159.9196802239132
105992236;La casa del cine;149.2107053788205
102948658;Escola Patronat Domenech;143.0490198764853
105392286;La casa del cine;77.4337815313013
105831712;acidH;131.00259901289562
98693588;Escola La Sedeta;91.723999791023
106004641;Escola Madres Concepcionistas de la Enseñanza;54.24528981933343
106036274;CFA Rius i Taulet;94.60416333686277
105720350;Escola Patronat Domenech;99.96416167593867
105385343;Francesc Pejoan;208.95499968734833
105538403;Escola Patronat Domenech;27.01473581051528
104922201;La casa del cine;94.83014858201344
106005938;Vedruna Gràcia Barcelona;272.00369503481187
105235779;La Farigola de Vallcarca;179.73274313216174
101751310;Escola Solc Nou;272.08056593818736
100870362;Escola Solc Nou;272.08056593818736
105568301;Vedruna Gràcia Barcelona;125.93597436397741
104778021;Escola l'Univers;225.79597468030127
102685351;Acis;392.5323268121238
104676519;Escola Joan Triadú;114.63290028036941
105652086;Escola de les Aigües;85.11039146607352
103094244;Escola Pau Casals-Gràcia;346.39031768470153
105882819;Escola Pau Casals-Gràcia;42.00422044322719
104789045;Sant Josep Teresianes;234.45593796887843
104712159;Escola Rius i Taulet;360.09708723101744
104217615;Escola Súnion;286.10311536850065
103818492;Escola Patronat Domenech;190.9708782226934
105986483;Sant Josep Teresianes;42.84552468960792
106026710;Escola Oficial d'Idiomes Barcelona Sant Gervasi;175.34426359183564
103169844;Escola Rius i Taulet;174.1774384561288
101044633;Escola Rius i Taulet;37.52680570036944
101595272;Escola Nou Patufet;246.82454145295677
104474868;Escola Lexia;65.90401264599211
101996828;Escola Pia Balmes;207.39862698957376
101991034;Escola Josep Maria Jujol;243.1777603552208
105887724;Escola Nostra Senyora de Lurdes;128.8475585818457
104682997;Escola Nostra Senyora de Lurdes;270.10461602523753
101998471;Col·legi Sant Josep;254.08020607275793
105354458;Escola Ausiàs March;155.9027891827191
105051564;Escola Beethoven;203.38652942347449
104825494;Col·legi Les Neus;38.36772247469086
105358787;Escola Ausiàs March;169.91610370849045
104826318;Escola Miguel de Unamuno;239.54787752662648
104891846;Escola Miguel de Unamuno;144.21338983351586
105358596;Escola Miguel de Unamuno;140.40654855717403
102166058;Escola Joan Salvat i Papasseit;146.96745163299425
104825253;Escola Banús;55.8925723369083
105051297;Escola Tanit;184.94241059997935
104825843;Institut Terra Roja;365.81548615985014
104891686;Escola Feliu i Vegués;208.86237327687314
93878986;Escola Feliu i Vegués;114.53661281895553
93943968;Escola Feliu i Vegués;245.76164582240582
105025833;Escola Tanit;142.18054696319498
105631001;Escola Banús;194.3346488432935
105051835;Escola Pere de Tera;54.849318757390904
104825935;Escola Pere de Tera;129.2539443287647
105358518;Escola Tanit;27.971833405029095
105358711;Escola Miguel de Unamuno;245.57278612545403
106002651;Escola Torre Balldovina;182.8007562568132
105051740;Escola Pere de Tera;235.57911169251398
104825664;Escola Miguel de Unamuno;278.8721200761465
105051616;Escola Pere de Tera;44.97109017096104
104825538;Escola Pere de Tera;384.40788937605555
105974496;Escola Pere de Tera;121.43911812979972
104320425;Escola Pere de Tera;118.50998636794954
104888603;Escola Miguel Hernández;216.16170737787039
103101966;Escola Miguel de Unamuno;227.0120634003122
104826539;The Corner;174.18788728135723
105052329;Tau;100.77252788971525
103102100;Escola Feliu i Vegués;272.5975088077878
102856009;Escola Mercè Rodoreda;349.68883837537817
105358791;Escola Pere de Tera;254.2349881705095
104888414;Escola Banús;108.32124978828014
104549982;Escola Miguel de Unamuno;196.94752596724538
102228338;Escola Pere de Tera;267.90881126029757
105051442;Escola Feliu i Vegués;181.749182175816
98612794;Escola Serra de Marina;154.776467634798
102797000;Escola Pere de Tera;85.4638445299459
102842200;Escola Pere de Tera;305.30178226718414
105505361;Escola Feliu i Vegués;265.766852114582
104825987;Escola Mercè Rodoreda;291.90579216016044
104825310;Institut Terra Roja;65.71737673451676
105051223;Institut Terra Roja;53.439673156158555
102796923;Institut Terra Roja;70.43873712964073
102533897;Escola Feliu i Vegués;365.85669233332607
105375660;Escola Wagner;52.86407170794337
102888556;Escola Feliu i Vegués;281.70319945085134
103879392;Escola Feliu i Vegués;122.03632135107065
104826523;Escola Mercè Rodoreda;256.8093386733932
105052326;Escola Mercè Rodoreda;298.1805393662534
104552736;Escola Tanit;37.75117142573613
101940619;Escola Banús;206.17805154766282
105051759;Institut Escola Lluís Millet;131.33363882210736
104825708;Institut Escola Lluís Millet;308.9106751984386
105051320;Escola Banús;260.7976076085362
104825265;Escola Mercè Rodoreda;71.91097941756139
105052049;Escola Riera Alta;206.7521016584488
104826138;Escola Riera Alta;158.25417247608658
104891722;Escola Joan Coret;239.2914364673196
104825944;Institut Ventura Gassol;24.650081792198897
105633254;Escola Miguel Hernández;111.49964649742262
104982234;Escola Feliu i Vegués;266.48522223361766
104888150;Escola Tanit;121.01790956491914
104891421;Escola Ferran de Sagarra;218.16114675555437
104825995;Escola Miguel Hernández;253.30530340695535
105051980;Institut Terra Roja;236.8286825859567
105051331;Escola Banús;246.23572214427202
104825272;Institut Terra Roja;70.81766414474475
104825552;Institut Terra Roja;78.20108554862679
104891040;Escola Banús;275.05775294081803
105051533;Escola Feliu i Vegués;92.2837265779507
105376967;Escola Feliu i Vegués;231.35997066904733
105358093;Escola Ausiàs March;155.1328240914611
105802507;Escola Miguel Hernández;302.8491511935245
105439874;Escola Feliu i Vegués;125.85834264303294
105376147;Escola Banús;11.975647944639524
101472703;Escola Les Palmeres;185.27995728785987
104719474;Escola Miguel Hernández;164.66306706879277
102856014;Escola Feliu i Vegués;208.1408677778975
105051686;The Corner;159.02976892391834
104825589;The Corner;143.22448051413497
104229197;Escola Wagner;71.77954770279197
105051466;Institut Terra Roja;303.63196575146713
104825406;Escola Mercè Rodoreda;185.29071279330694
102902237;Escola Tanit;196.35316173432926
104888083;Institut Escola Rafael Alberti;286.54157711826036
105358026;Institut Terra Roja;67.70594795438763
103102079;Escola Fray Luis de León;35.397302401859115
105358803;Escola Banús;207.81598958664932
106016363;Escola Miguel Hernández;139.13156140108742
102562462;Escola Beethoven;105.40826445672334
105505637;Col·legi Singuerlin;207.91501396601907
105453937;Escola Feliu i Vegués;251.86380956648517
105376651;Escola Mercè Rodoreda;286.1450982166832
